The Grant Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"306 W 94th St, New York City, NY 10025-6828",40.7940322,-73.9749170911624,,42,3,,,['Business Center with Internet Access'],422,,/Hotel_Review-g60763-d616735-Reviews-The_Grant_Hotel-New_York_City_New_York.html
Saint Nicholas Inn,2017-11-01,12/9/2017,12/10/2017,2,1,"154th Street, New York City, NY 10032",40.694857,-73.798767,,,4,,94-206,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Air Conditioning']",374,,/Hotel_Review-g60763-d1207461-Reviews-Saint_Nicholas_Inn-New_York_City_New_York.html
Comfort Inn Sunset Park / Park Slope,2017-11-01,12/9/2017,12/10/2017,2,1,"353 38th St, New York City, NY 11232-2511",40.65382445,-74.0061859974973,,35,4,,850-877,"['Free Parking', 'Free High Speed Internet ( WiFi )', 'Free Parking', 'Business Center with Internet Access', 'Air Conditioning']",408,2.0 Star Hotel,/Hotel_Review-g60763-d7196011-Reviews-Comfort_Inn_Sunset_Park_Park_Slope-New_York_City_New_York.html
BEST WESTERN PLUS Seaport Inn Downtown,2017-11-01,12/9/2017,12/10/2017,2,1,"33 Peck Slip, New York City, NY 10038-1708",40.7079843,-74.0014434,,972,4,,319-509,"['Breakfast included', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Multilingual Staff', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Air Conditioning', 'Hot Tub', 'Fitness Center with Gym / Workout Room']",263,3.0 Star Hotel,/Hotel_Review-g60763-d75698-Reviews-BEST_WESTERN_PLUS_Seaport_Inn_Downtown-New_York_City_New_York.html
Roger Smith Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"501 Lexington Avenue, New York City, NY 10017-2008",40.7547564,-73.973463,Orbitz.com,"2,191",4,377,156-465,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Banquet Room', 'Self-Serve Laundry', 'Air Conditioning', 'Refrigerator in room', 'Bar/Lounge']",108,3.0 Star Hotel,/Hotel_Review-g60763-d80107-Reviews-Roger_Smith_Hotel-New_York_City_New_York.html
Empire Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"44 West 63rd Street, New York City, NY 10023-7029",40.77133675,-73.9826000823654,AMOMA,"6,206",3.5,340,156-436,"['Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Pool', 'Bar/Lounge', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Pool', 'Bar/Lounge']",348,4.0 Star Hotel,/Hotel_Review-g60763-d671150-Reviews-Empire_Hotel-New_York_City_New_York.html
Comfort Inn Times Square West,2017-11-01,12/9/2017,12/10/2017,2,1,"343 W 44th St, New York City, NY 10036-5402",40.7595785,-73.9906611873185,,"1,007",4,,164-407,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Multilingual Staff', 'Breakfast Available']",285,2.5 Star Hotel,/Hotel_Review-g60763-d1485603-Reviews-Comfort_Inn_Times_Square_West-New_York_City_New_York.html
AKA Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"123 W 44th St, Between 6th & Broadway, New York City, NY 10036-4089",,,,597,4.5,,290-723,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Self-Serve Laundry', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",114,4.0 Star Hotel,/Hotel_Review-g60763-d655944-Reviews-AKA_Times_Square-New_York_City_New_York.html
TRYP New York City Times Square South,2017-11-01,12/9/2017,12/10/2017,2,1,"345 West 35th Street, Steps to Times Square, High-line, Etc, New York City, NY 10001-1701",,,AMOMA,"3,865",4.5,570,157-472,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room', 'Restaurant']",180,4.5 Star Hotel,/Hotel_Review-g60763-d2253206-Reviews-TRYP_New_York_City_Times_Square_South-New_York_City_New_York.html
Mondrian Park Avenue,2017-11-01,12/9/2017,12/10/2017,2,1,"444 Park Avenue South, New York City, NY 10016",40.7447966,-73.9832361,Booking.com,33,4.5,407,279-689,"['Restaurant', 'Restaurant']",341,4.0 Star Hotel,/Hotel_Review-g60763-d12845266-Reviews-Mondrian_Park_Avenue-New_York_City_New_York.html
Best Western Plus Hospitality House,2017-11-01,12/9/2017,12/10/2017,2,1,"145 E 49th St, New York City, NY 10017-1210",40.75575735,-73.9720308975549,,"1,174",4.5,,225-690,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Laundry Service', 'Dry Cleaning', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Tennis Court']",121,2.5 Star Hotel,/Hotel_Review-g60763-d80087-Reviews-Best_Western_Plus_Hospitality_House-New_York_City_New_York.html
Lafayette House,2017-11-01,12/9/2017,12/10/2017,2,1,"38 E 4th St, New York City, NY 10003-7008",,,,47,4.5,,325-495,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Children Activities (Kid / Family Friendly)', 'Room Service', 'Airport Transportation', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Babysitting', 'Air Conditioning', 'Refrigerator in room']",400,3.0 Star Hotel,/Hotel_Review-g60763-d655870-Reviews-Lafayette_House-New_York_City_New_York.html
Four Points by Sheraton Manhattan Chelsea,2017-11-01,12/9/2017,12/10/2017,2,1,"160 W 25th St, New York City, NY 10001-7479",,,,"1,039",4,,160-509,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Pool', 'Laundry Service', 'Multilingual Staff', 'Dry Cleaning', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Pool', 'Tennis Court']",327,3.0 Star Hotel,/Hotel_Review-g60763-d281234-Reviews-Four_Points_by_Sheraton_Manhattan_Chelsea-New_York_City_New_York.html
St. Marks Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"2 Saint Marks Place, New York City, NY 10003-8099",,,Orbitz.com,,3.5,,138-209,"['Free High Speed Internet ( WiFi )', 'Air Conditioning']",394,3.0 Star Hotel,/Hotel_Review-g60763-d290987-Reviews-St_Marks_Hotel-New_York_City_New_York.html
Courtyard New York Manhattan/Chelsea,2017-11-01,12/9/2017,12/10/2017,2,1,"135 W 30th St, New York City, NY 10001-4012",,,Courtyard,882,4.5,370,185-532,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Business Center with Internet Access', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Dry Cleaning', 'Self-Serve Laundry', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",111,3.5 Star Hotel,/Hotel_Review-g60763-d5039880-Reviews-Courtyard_New_York_Manhattan_Chelsea-New_York_City_New_York.html
"nyma, the New York Manhattan Hotel",2017-11-01,12/9/2017,12/10/2017,2,1,"6 W 32nd St, New York City, NY 10001-3802",,,Expedia.com,"2,794",4,429,148-407,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Bar/Lounge', 'Breakfast included', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Bar/Lounge']",333,3.0 Star Hotel,/Hotel_Review-g60763-d224223-Reviews-Nyma_the_New_York_Manhattan_Hotel-New_York_City_New_York.html
Shelburne NYC–an Affinia hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"303 Lexington Ave, New York City, NY 10016-3165",40.7730129,-73.9603164,AMOMA,"4,897",4.5,342,199-503,"['Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free Internet', 'Room Service', 'Business Center with Internet Access', 'Meeting Rooms', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",128,4.0 Star Hotel,/Hotel_Review-g60763-d93543-Reviews-Shelburne_NYC_an_Affinia_hotel-New_York_City_New_York.html
Walker Hotel Greenwich Village,2017-11-01,12/9/2017,12/10/2017,2,1,"52 W 13th St, New York City, NY 10011-7902",40.736668,-73.997341,Booking.com,"1,018",4.5,445,270-541,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",109,4.5 Star Hotel,/Hotel_Review-g60763-d3522780-Reviews-Walker_Hotel_Greenwich_Village-New_York_City_New_York.html
Hampton Inn Manhattan - Madison Square Garden Area,2017-11-01,12/9/2017,12/10/2017,2,1,"116 West 31st Street, New York City, NY 10001-3401",40.74805515,-73.9901797561305,Booking.com,"2,000",4,436,161-461,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Multilingual Staff', 'Fitness Center with Gym / Workout Room']",145,3.0 Star Hotel,/Hotel_Review-g60763-d498869-Reviews-Hampton_Inn_Manhattan_Madison_Square_Garden_Area-New_York_City_New_York.html
The Manhattan Club,2017-11-01,12/9/2017,12/10/2017,2,1,"200 West 56th Street, New York City, NY 10019-4300",40.7649849,-73.9811048,Cancelon,"1,403",4,420,227-632,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",194,4.0 Star Hotel,/Hotel_Review-g60763-d99321-Reviews-The_Manhattan_Club-New_York_City_New_York.html
Avalon Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"16 East 32nd Street, New York City, NY 10016-5402",,,Cancelon,"1,620",4.5,445,171-549,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Multilingual Staff', 'Business Center with Internet Access', 'Concierge', 'Conference Facilities', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Fitness Center with Gym / Workout Room']",127,4.0 Star Hotel,/Hotel_Review-g60763-d99387-Reviews-Avalon_Hotel-New_York_City_New_York.html
Hilton Garden Inn New York/Manhattan-Chelsea,2017-11-01,12/9/2017,12/10/2017,2,1,"121 West 28th Street, New York City, NY 10001-6102",40.74665555,-73.9914070343195,GardenInn.com,"2,064",4,424,148-465,"['Room Service', 'Fitness Center with Gym / Workout Room', 'Free Internet', 'Restaurant', 'Bar/Lounge', 'Business Center with Internet Access', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",200,3.5 Star Hotel,/Hotel_Review-g60763-d641209-Reviews-Hilton_Garden_Inn_New_York_Manhattan_Chelsea-New_York_City_New_York.html
Dream Midtown,2017-11-01,12/9/2017,12/10/2017,2,1,"210 W 55th St, New York City, NY 10019-5467",40.7643557,-73.9817987,Booking.com,269,4,769,176-561,"['Restaurant', 'Room Service', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Breakfast Available', 'Airport Transportation', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge']",158,4.0 Star Hotel,/Hotel_Review-g60763-d75688-Reviews-Dream_Midtown-New_York_City_New_York.html
Kimpton Muse Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"130 West 46th Street, New York City, NY 10036-8501",,,,"3,258",4.5,,235-622,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Business Center with Internet Access', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",65,4.5 Star Hotel,/Hotel_Review-g60763-d217616-Reviews-Kimpton_Muse_Hotel-New_York_City_New_York.html
citizenM New York Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"218 West 50th Street, New York City, NY 10019-6702",40.7615295,-73.9849798,,"3,008",4.5,,203-473,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Refrigerator in room', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",27,4.0 Star Hotel,/Hotel_Review-g60763-d6385164-Reviews-CitizenM_New_York_Times_Square-New_York_City_New_York.html
Viceroy Central Park New York,2017-11-01,12/9/2017,12/10/2017,2,1,"120 W 57th Street, New York City, NY 10019-3320",40.76457245,-73.9784702045248,Cancelon,"1,377",4,592,280-676,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Room Service', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Minibar', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",211,5.0 Star Hotel,/Hotel_Review-g60763-d4232686-Reviews-Viceroy_Central_Park_New_York-New_York_City_New_York.html
Excelsior Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"45 W 81st St, New York City, NY 10024-6025",,,Cancelon,"2,116",4,971,146-512,"['Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Business Center with Internet Access', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Dry Cleaning', 'Conference Facilities', 'Banquet Room', 'Air Conditioning', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",251,3.5 Star Hotel,/Hotel_Review-g60763-d93334-Reviews-Excelsior_Hotel-New_York_City_New_York.html
Four Points by Sheraton Manhattan SoHo Village,2017-11-01,12/9/2017,12/10/2017,2,1,"66 Charlton St, New York City, NY 10014-4601",40.7269401,-74.00612155,Booking.com,953,4,400,136-529,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Breakfast Available', 'Room Service', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Multilingual Staff', 'Air Conditioning', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",311,3.5 Star Hotel,/Hotel_Review-g60763-d1157456-Reviews-Four_Points_by_Sheraton_Manhattan_SoHo_Village-New_York_City_New_York.html
The Marmara Manhattan,2017-11-01,12/9/2017,12/10/2017,2,1,"301 East 94th Street, New York City, NY 10128-4718",40.7829626,-73.9477014,AMOMA,898,4.5,376,171-467,"['Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Babysitting', 'Air Conditioning', 'Microwave', 'Refrigerator in room', 'Fitness Center with Gym / Workout Room']",167,3.5 Star Hotel,/Hotel_Review-g60763-d121998-Reviews-The_Marmara_Manhattan-New_York_City_New_York.html
Hampton Inn Manhattan-35th St/Empire State Bldg,2017-11-01,12/9/2017,12/10/2017,2,1,"59 W. 35th Street, New York City, NY 10001-2202",40.75034225,-73.986351464552,Hotels.com,"2,199",4,417,151-444,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Fitness Center with Gym / Workout Room']",159,3.0 Star Hotel,/Hotel_Review-g60763-d1158763-Reviews-Hampton_Inn_Manhattan_35th_St_Empire_State_Bldg-New_York_City_New_York.html
AKA Wall Street,2017-11-01,12/9/2017,12/10/2017,2,1,"84 William St, New York, NY, New York City, NY 10038-4601",40.70797075,-74.0077868162628,,93,4.5,,219-788,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Laundry Service', 'Dry Cleaning', 'Business Center with Internet Access', 'Air Conditioning', 'Refrigerator in room', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",274,4.0 Star Hotel,/Hotel_Review-g60763-d10039979-Reviews-AKA_Wall_Street-New_York_City_New_York.html
Hotel 17,2017-11-01,12/9/2017,12/10/2017,2,1,"225 East 17th Street, New York City, NY 10003-3699",,,,"1,355",4,,74-79,"['Free High Speed Internet ( WiFi )', 'Air Conditioning']",261,2.0 Star Hotel,/Hotel_Review-g60763-d93379-Reviews-Hotel_17-New_York_City_New_York.html
Gansevoort Meatpacking NYC,2017-11-01,12/9/2017,12/10/2017,2,1,"18 9th Avenue, at 13th Street, New York City, NY 10014-1202",,,Booking.com,"1,841",4,444,285-653,"['Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Spa', 'Free High Speed Internet ( WiFi )', 'Room Service', 'Children Activities (Kid / Family Friendly)', 'Dry Cleaning', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Breakfast Available', 'Meeting Rooms', 'Banquet Room', 'Conference Facilities', 'Air Conditioning', 'Refrigerator in room', 'Minibar', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Heated pool', 'Outdoor pool']",214,4.5 Star Hotel,/Hotel_Review-g60763-d287626-Reviews-Gansevoort_Meatpacking_NYC-New_York_City_New_York.html
The James New York-NoMad,2017-11-01,12/9/2017,12/10/2017,2,1,"22 East 29th Street, New York City, NY 10016",40.7446423,-73.9855078,Expedia.com,63,3.5,363,195-507,"['Free Internet', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Dry Cleaning', 'Meeting Rooms', 'Banquet Room', 'Air Conditioning', 'Minibar', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",401,4.0 Star Hotel,/Hotel_Review-g60763-d12197432-Reviews-The_James_New_York_NoMad-New_York_City_New_York.html
Life Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"19 West 31st Street, Off Fifth Ave, New York City, NY 10001-4402",,,Hotels.com,,4,,174-459,"['Free High Speed Internet ( WiFi )', 'Laundry Service', 'Multilingual Staff', 'Breakfast Available', 'Air Conditioning']",321,4.0 Star Hotel,/Hotel_Review-g60763-d93452-Reviews-Life_Hotel-New_York_City_New_York.html
Broadway at Times Square Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"129 West 46th Street, New York City, NY 10036-8502",,,,"2,120",4,,144-375,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Fitness Center with Gym / Workout Room']",190,3.0 Star Hotel,/Hotel_Review-g60763-d112021-Reviews-Broadway_at_Times_Square_Hotel-New_York_City_New_York.html
"Club Quarters Hotel, Midtown",2017-11-01,12/9/2017,12/10/2017,2,1,"40 W 45th St, New York City, NY 10036-4261",,,Priceline,"1,524",4,395,156-432,"['Free High Speed Internet ( WiFi )', 'Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Business Center with Internet Access', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Conference Facilities', 'Air Conditioning', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge']",203,4.0 Star Hotel,/Hotel_Review-g60763-d223021-Reviews-Club_Quarters_Hotel_Midtown-New_York_City_New_York.html
Le Parker Meridien New York,2017-11-01,12/9/2017,12/10/2017,2,1,"119 West 56th Street, New York City, NY 10019-4000",40.7643285,-73.9785720202775,LeMeridien.com,"5,612",4,619,279-741,"['Pool', 'Room Service', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Free Internet', 'Business Center with Internet Access', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Breakfast Available', 'Air Conditioning', 'Minibar', 'Pool', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Heated pool', 'Indoor pool']",256,4.5 Star Hotel,/Hotel_Review-g60763-d93464-Reviews-Le_Parker_Meridien_New_York-New_York_City_New_York.html
Hilton Garden Inn New York/Manhattan-Midtown East,2017-11-01,12/9/2017,12/10/2017,2,1,"206 E 52nd St, New York City, NY 10022-6201",40.75664105,-73.9694452280201,GardenInn.com,"1,291",4.5,489,158-524,"['Fitness Center with Gym / Workout Room', 'Free Internet', 'Restaurant', 'Room Service', 'Bar/Lounge', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Self-Serve Laundry', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Restaurant', 'Bar/Lounge']",150,3.5 Star Hotel,/Hotel_Review-g60763-d5960548-Reviews-Hilton_Garden_Inn_New_York_Manhattan_Midtown_East-New_York_City_New_York.html
Wingate by Wyndham Manhattan Midtown,2017-11-01,12/9/2017,12/10/2017,2,1,"235 W 35th St, New York City, NY 10001-1901",,,Booking.com,"2,205",4,404,139-418,"['Fitness Center with Gym / Workout Room', 'Restaurant', 'Free High Speed Internet ( WiFi )', 'Breakfast included', 'Business Center with Internet Access', 'Breakfast included', 'Multilingual Staff', 'Meeting Rooms', 'Microwave', 'Fitness Center with Gym / Workout Room', 'Restaurant']",340,3.0 Star Hotel,/Hotel_Review-g60763-d620040-Reviews-Wingate_by_Wyndham_Manhattan_Midtown-New_York_City_New_York.html
Courtyard New York Manhattan/Herald Square,2017-11-01,12/9/2017,12/10/2017,2,1,"71 W 35th St, at 6th Avenue, New York City, NY 10001-2112",,,Priceline,766,4.5,503,185-544,"['Fitness Center with Gym / Workout Room', 'Free High Speed Internet ( WiFi )', 'Dry Cleaning', 'Laundry Service', 'Business Center with Internet Access', 'Concierge', 'Multilingual Staff', 'Meeting Rooms', 'Self-Serve Laundry', 'Fitness Center with Gym / Workout Room']",112,3.5 Star Hotel,/Hotel_Review-g60763-d4053479-Reviews-Courtyard_New_York_Manhattan_Herald_Square-New_York_City_New_York.html
La Quinta Inn & Suites New York City Central Park,2017-11-01,12/9/2017,12/10/2017,2,1,"31 W 71st St, New York City, NY 10023-4101",40.776255,-73.9776258788462,Expedia.com,221,3.5,349,127-415,"['Free High Speed Internet ( WiFi )', 'Breakfast included', 'Breakfast included', 'Air Conditioning']",354,2.5 Star Hotel,/Hotel_Review-g60763-d99447-Reviews-La_Quinta_Inn_Suites_New_York_City_Central_Park-New_York_City_New_York.html
Oakwood Sonoma,2017-11-01,12/9/2017,12/10/2017,2,1,"300 E 39th St, New York City, NY 10016-2140",,,,0,-1,,189-303,"['Pool', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Room Service', 'Concierge', 'Pool', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Tennis Court']",,,/Hotel_Review-g60763-d234766-Reviews-Oakwood_Sonoma-New_York_City_New_York.html
Riff Chelsea,2017-11-01,12/9/2017,12/10/2017,2,1,"300 W 30th St at 8th Ave, New York City, NY 10001",,,Hotels.com,,2.5,,78-277,['Free High Speed Internet ( WiFi )'],446,2.0 Star Hotel,/Hotel_Review-g60763-d208888-Reviews-Riff_Chelsea-New_York_City_New_York.html
The Plaza,2017-11-01,12/9/2017,12/10/2017,2,1,"Fifth Avenue at Central Park South, New York City, NY 10019",,,,"2,357",4.5,,546-1950,"['Restaurant', 'Room Service', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Room Service', 'Business Center with Internet Access', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa']",96,5.0 Star Hotel,/Hotel_Review-g60763-d675616-Reviews-The_Plaza-New_York_City_New_York.html
Waldorf Astoria New York,2017-11-01,12/9/2017,12/10/2017,2,1,"301 Park Avenue, New York City, NY 10022-6844",40.756899,-73.9738763,CheapTickets,,4,,319-1799,"['Restaurant', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Bar/Lounge', 'Spa', 'Business Center with Internet Access', 'Room Service', 'Laundry Service', 'Dry Cleaning', 'Meeting Rooms', 'Concierge', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Babysitting', 'Air Conditioning', 'Minibar', 'Restaurant', 'Fitness Center with Gym / Workout Room', 'Bar/Lounge', 'Spa']",259,4.5 Star Hotel,/Hotel_Review-g60763-d93618-Reviews-Waldorf_Astoria_New_York-New_York_City_New_York.html
The Marlton Hotel,2017-11-01,12/9/2017,12/10/2017,2,1,"5 W 8th St, New York City, NY 10011-9099",,,Expedia.com,615,4.5,425,246-468,"['Restaurant', 'Free High Speed Internet ( WiFi )', 'Dry Cleaning', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Restaurant']",119,4.5 Star Hotel,/Hotel_Review-g60763-d4972409-Reviews-The_Marlton_Hotel-New_York_City_New_York.html
The Gallivant Times Square,2017-11-01,12/9/2017,12/10/2017,2,1,"234 West 48th Street, New York City, NY 10036-1540",40.7605187,-73.9864567893656,AMOMA,"1,406",3.5,371,116-416,"['Free High Speed Internet ( WiFi )', 'Bar/Lounge', 'Airport Transportation', 'Dry Cleaning', 'Meeting Rooms', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Air Conditioning', 'Bar/Lounge']",367,3.5 Star Hotel,/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York.html
Hotel Indigo Lower East Side New York,2017-11-01,12/9/2017,12/10/2017,2,1,"171 Ludlow Street, New York City, NY 10002-1501",40.7169046,-73.989985,HotelIndigo.com,694,4.5,459,222-511,"['Pool', 'Room Service', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet ( WiFi )', 'Fitness Center with Gym / Workout Room', 'Room Service', 'Dry Cleaning', 'Meeting Rooms', 'Business Center with Internet Access', 'Laundry Service', 'Concierge', 'Air Conditioning', 'Minibar', 'Pool', 'Restaurant', 'Bar/Lounge', 'Fitness Center with Gym / Workout Room']",81,4.5 Star Hotel,/Hotel_Review-g60763-d7352347-Reviews-Hotel_Indigo_Lower_East_Side_New_York-New_York_City_New_York.html
